,결과,득점_득점,공격종합성공률,후위성공률,퀵오픈성공률,서브성공률,디그성공률,세트성공률,리시브성공률,블로킹성공률,팀명_GS칼텍스,팀명_IBK기업은행,팀명_KGC인삼공사,팀명_페퍼저축은행,팀명_한국도로공사,팀명_현대건설,팀명_흥국생명,상대팀_GS칼텍스,상대팀_IBK기업은행,상대팀_KGC인삼공사,상대팀_페퍼저축은행,상대팀_한국도로공사,상대팀_현대건설,상대팀_흥국생명
62,0,70,0.34911242603550297,0.13333333333333333,0.47058823529411764,0.044444444444444446,0.8660714285714286,0.32044198895027626,0.3854166666666667,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
63,1,53,0.32231404958677684,0.4666666666666667,0.35714285714285715,0.10144927536231885,0.8850574712643678,0.3125,0.3728813559322034,0.11290322580645161,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64,1,72,0.44881889763779526,0.18181818181818182,0.5625,0.033707865168539325,0.8354430379746836,0.4126984126984127,0.3770491803278688,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65,1,62,0.5465116279069767,0.5,0.5,0.1111111111111111,0.864406779661017,0.5128205128205128,0.36585365853658536,0.17777777777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,0
66,1,79,0.48091603053435117,0.5714285714285714,0.6129032258064516,0.061224489795918366,0.8588235294117647,0.40875912408759124,0.4,0.13333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0
67,1,70,0.391304347826087,0.5263157894736842,0.375,0.14285714285714285,0.8421052631578947,0.35398230088495575,0.3064516129032258,0.19642857142857142,1,0,0,0,0,0,0,0,0,0,0,0,1,0
68,1,71,0.3561643835616438,0.35714285714285715,0.42424242424242425,0.061224489795918366,0.8372093023255814,0.3333333333333333,0.375,0.16883116883116883,1,0,0,0,0,0,0,0,1,0,0,0,0,0
69,1,72,0.4233576642335766,0.4074074074074074,0.46153846153846156,0.02197802197802198,0.7575757575757576,0.39215686274509803,0.3411764705882353,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,55,0.43157894736842106,0.4,0.4117647058823529,0.08955223880597014,0.8142857142857143,0.4,0.32075471698113206,0.16326530612244897,1,0,0,0,0,0,0,0,0,0,0,1,0,0
71,0,82,0.37362637362637363,0.375,0.4166666666666667,0.047619047619047616,0.8448275862068966,0.3386243386243386,0.3069306930693069,0.1232876712328767,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,1,70,0.41911764705882354,0.4782608695652174,0.42857142857142855,0.045454545454545456,0.8210526315789474,0.37857142857142856,0.35135135135135137,0.15517241379310345,1,0,0,0,0,0,0,0,0,0,0,0,1,0
73,0,70,0.3541666666666667,0.5,0.3684210526315789,0.058823529411764705,0.8604651162790697,0.33783783783783783,0.358974358974359,0.1794871794871795,1,0,0,0,0,0,0,0,0,0,0,1,0,0
74,0,39,0.3793103448275862,0.46153846153846156,0.35,0.02127659574468085,0.8085106382978723,0.36633663366336633,0.3877551020408163,0.1282051282051282,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,57,0.44086021505376344,0.5714285714285714,0.45454545454545453,0.06153846153846154,0.8524590163934426,0.3466666666666667,0.29411764705882354,0.22641509433962265,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76,0,69,0.3333333333333333,0.4,0.3157894736842105,0.07407407407407407,0.8260869565217391,0.2976190476190476,0.2717391304347826,0.11267605633802817,1,0,0,0,0,0,0,0,1,0,0,0,0,0
77,0,40,0.31868131868131866,0.35294117647058826,0.2,0.1,0.8333333333333334,0.32051282051282054,0.2926829268292683,0.15217391304347827,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78,0,60,0.35555555555555557,0.4,0.43902439024390244,0.03529411764705882,0.8024691358024691,0.34814814814814815,0.4235294117647059,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79,1,77,0.41975308641975306,0.4583333333333333,0.46938775510204084,0.05319148936170213,0.8869565217391304,0.3719512195121951,0.4430379746835443,0.06060606060606061,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0,78,0.37714285714285717,0.2727272727272727,0.41818181818181815,0.0196078431372549,0.8278688524590164,0.33879781420765026,0.5494505494505495,0.13333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0
81,1,60,0.39655172413793105,0.42105263157894735,0.4594594594594595,0.06060606060606061,0.8676470588235294,0.3728813559322034,0.36065573770491804,0.21739130434782608,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82,1,58,0.34959349593495936,0.36363636363636365,0.5,0.04225352112676056,0.9101123595505618,0.336,0.48936170212765956,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83,1,71,0.47619047619047616,0.6666666666666666,0.5434782608695652,0.05555555555555555,0.8260869565217391,0.463768115942029,0.40540540540540543,0.11538461538461539,1,0,0,0,0,0,0,0,1,0,0,0,0,0
84,0,80,0.3621621621621622,0.47368421052631576,0.4339622641509434,0.04807692307692308,0.8045112781954887,0.3333333333333333,0.3564356435643564,0.09411764705882353,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85,1,76,0.48360655737704916,0.3333333333333333,0.5,0.1038961038961039,0.875,0.45121951219512196,0.453125,0.17307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,1
86,1,46,0.4883720930232558,0.5454545454545454,0.47619047619047616,0.0,0.8870967741935484,0.4111111111111111,0.42857142857142855,0.10526315789473684,1,0,0,0,0,0,0,0,0,0,0,1,0,0
87,1,94,0.4277456647398844,0.5,0.44,0.05982905982905983,0.8611111111111112,0.4127906976744186,0.5108695652173914,0.13541666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0
88,1,76,0.3793103448275862,0.4666666666666667,0.45454545454545453,0.09375,0.8640776699029126,0.36551724137931035,0.4,0.16216216216216217,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89,0,40,0.33,0.4666666666666667,0.3,0.0425531914893617,0.7352941176470589,0.3055555555555556,0.421875,0.16129032258064516,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90,0,80,0.38666666666666666,0.4375,0.4166666666666667,0.1111111111111111,0.8089887640449438,0.33783783783783783,0.4148936170212766,0.17142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91,0,76,0.39080459770114945,0.36,0.4852941176470588,0.011764705882352941,0.8130081300813008,0.3404255319148936,0.5416666666666666,0.16279069767441862,1,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1,77,0.37341772151898733,0.35714285714285715,0.35135135135135137,0.052083333333333336,0.8454545454545455,0.3475609756097561,0.38636363636363635,0.18571428571428572,1,0,0,0,0,0,0,0,1,0,0,0,0,0
93,0,68,0.40714285714285714,0.5333333333333333,0.42857142857142855,0.05,0.8404255319148937,0.3880597014925373,0.43023255813953487,0.10144927536231885,1,0,0,0,0,0,0,0,0,1,0,0,0,0
94,1,55,0.4444444444444444,0.35294117647058826,0.6111111111111112,0.041666666666666664,0.8378378378378378,0.4,0.4418604651162791,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0
95,0,89,0.4260355029585799,0.43478260869565216,0.5,0.07216494845360824,0.7767857142857143,0.3930635838150289,0.4519230769230769,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,64,0.39097744360902253,0.46153846153846156,0.47368421052631576,0.041666666666666664,0.8444444444444444,0.35772357723577236,0.4925373134328358,0.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0
97,1,65,0.3951612903225806,0.5,0.36,0.11428571428571428,0.8554216867469879,0.3474576271186441,0.4098360655737705,0.15384615384615385,1,0,0,0,0,0,0,0,1,0,0,0,0,0
98,1,84,0.41975308641975306,0.3888888888888889,0.4418604651162791,0.06542056074766354,0.875,0.3888888888888889,0.3888888888888889,0.12,1,0,0,0,0,0,0,0,0,1,0,0,0,0
99,1,78,0.4444444444444444,0.46153846153846156,0.375,0.022222222222222223,0.8762886597938144,0.4117647058823529,0.40540540540540543,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100,1,72,0.37888198757763975,0.4090909090909091,0.4666666666666667,0.041237113402061855,0.8360655737704918,0.3567251461988304,0.36363636363636365,0.11864406779661017,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101,0,70,0.41333333333333333,0.38461538461538464,0.46875,0.054945054945054944,0.8165137614678899,0.36231884057971014,0.4065934065934066,0.05454545454545454,1,0,0,0,0,0,0,0,1,0,0,0,0,0
102,1,76,0.36075949367088606,0.3157894736842105,0.38461538461538464,0.06521739130434782,0.81,0.35294117647058826,0.5862068965517241,0.20967741935483872,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103,0,76,0.4090909090909091,0.23529411764705882,0.5,0.041666666666666664,0.8297872340425532,0.36075949367088606,0.46153846153846156,0.13043478260869565,1,0,0,0,0,0,0,0,0,0,0,0,1,0
104,1,85,0.39572192513368987,0.4166666666666667,0.43859649122807015,0.02857142857142857,0.8305084745762712,0.36363636363636365,0.41237113402061853,0.13333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0
105,1,72,0.453125,0.5,0.55,0.011111111111111112,0.8349514563106796,0.40714285714285714,0.4915254237288136,0.18840579710144928,1,0,0,0,0,0,0,0,1,0,0,0,0,0
106,1,64,0.4117647058823529,0.4,0.5306122448979592,0.057971014492753624,0.8375,0.36585365853658536,0.43283582089552236,0.2391304347826087,1,0,0,0,0,0,0,0,0,0,0,1,0,0
107,1,82,0.44680851063829785,0.5,0.5135135135135135,0.06315789473684211,0.8172043010752689,0.427536231884058,0.5,0.22807017543859648,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108,1,78,0.4125,0.4074074074074074,0.4807692307692308,0.04,0.7818181818181819,0.3790849673202614,0.5131578947368421,0.13793103448275862,1,0,0,0,0,0,0,0,0,0,0,0,1,0
109,0,66,0.4420289855072464,0.5714285714285714,0.47368421052631576,0.0,0.704225352112676,0.40384615384615385,0.45714285714285713,0.09615384615384616,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,0,74,0.33695652173913043,0.23333333333333334,0.31666666666666665,0.03260869565217391,0.7952755905511811,0.30851063829787234,0.46534653465346537,0.13636363636363635,1,0,0,0,0,0,0,0,1,0,0,0,0,0
111,1,62,0.5148514851485149,0.375,0.5945945945945946,0.014492753623188406,0.8611111111111112,0.47368421052631576,0.5111111111111111,0.1956521739130435,1,0,0,0,0,0,0,0,0,0,0,0,0,1
112,1,84,0.38333333333333336,0.2222222222222222,0.4084507042253521,0.019801980198019802,0.8031496062992126,0.32335329341317365,0.4639175257731959,0.13978494623655913,1,0,0,0,0,0,0,0,0,0,0,0,1,0
113,1,67,0.5221238938053098,0.5454545454545454,0.6041666666666666,0.07692307692307693,0.775,0.5,0.4,0.075,1,0,0,0,0,0,0,0,0,1,0,0,0,0
114,1,59,0.4673913043478261,0.6,0.5172413793103449,0.09859154929577464,0.8,0.43,0.47058823529411764,0.21428571428571427,1,0,0,0,0,0,0,0,0,0,0,1,0,0
115,0,86,0.47093023255813954,0.35294117647058826,0.5138888888888888,0.010309278350515464,0.8532110091743119,0.43352601156069365,0.4375,0.06349206349206349,1,0,0,0,0,0,0,0,0,0,0,1,0,0
116,1,80,0.512396694214876,0.5555555555555556,0.55,0.08695652173913043,0.7951807228915663,0.45528455284552843,0.4027777777777778,0.17543859649122806,1,0,0,0,0,0,0,0,0,0,0,0,0,1
117,1,85,0.3655913978494624,0.2962962962962963,0.46551724137931033,0.019230769230769232,0.8130081300813008,0.3423913043478261,0.4166666666666667,0.15789473684210525,1,0,0,0,0,0,0,0,0,0,0,0,1,0
118,1,57,0.45555555555555555,0.4444444444444444,0.5142857142857142,0.08823529411764706,0.8591549295774648,0.42391304347826086,0.45,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0
119,0,72,0.4236111111111111,0.3333333333333333,0.5116279069767442,0.04819277108433735,0.7692307692307693,0.3860759493670886,0.4725274725274725,0.12727272727272726,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120,1,56,0.5280898876404494,0.6,0.5945945945945946,0.0,0.8382352941176471,0.4731182795698925,0.40476190476190477,0.19148936170212766,1,0,0,0,0,0,0,0,0,0,0,0,0,1
121,1,58,0.4563106796116505,0.6666666666666666,0.5128205128205128,0.09523809523809523,0.8873239436619719,0.41818181818181815,0.49019607843137253,0.1282051282051282,1,0,0,0,0,0,0,0,0,0,0,0,0,1
122,0,81,0.43636363636363634,0.5625,0.3333333333333333,0.0425531914893617,0.8163265306122449,0.4012345679012346,0.32222222222222224,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1
123,1,57,0.4444444444444444,0.3076923076923077,0.45454545454545453,0.0684931506849315,0.8611111111111112,0.42857142857142855,0.5692307692307692,0.08695652173913043,1,0,0,0,0,0,0,0,0,0,0,0,0,1
124,1,57,0.547945205479452,0.8,0.5384615384615384,0.1,0.8260869565217391,0.4857142857142857,0.46153846153846156,0.29411764705882354,1,0,0,0,0,0,0,0,0,0,1,0,0,0
125,0,65,0.35664335664335667,0.36363636363636365,0.35714285714285715,0.08888888888888889,0.8526315789473684,0.3288590604026846,0.26582278481012656,0.08695652173913043,1,0,0,0,0,0,0,0,0,0,0,0,1,0
126,1,71,0.4411764705882353,0.5555555555555556,0.5217391304347826,0.024390243902439025,0.8585858585858586,0.42953020134228187,0.3508771929824561,0.13432835820895522,1,0,0,0,0,0,0,0,1,0,0,0,0,0
127,1,59,0.5,0.6,0.4838709677419355,0.04411764705882353,0.8,0.48598130841121495,0.18604651162790697,0.12280701754385964,1,0,0,0,0,0,0,0,0,0,0,1,0,0
128,0,59,0.363013698630137,0.36363636363636365,0.4583333333333333,0.0,0.8494623655913979,0.3375,0.3655913978494624,0.10909090909090909,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129,0,36,0.38095238095238093,0.5625,0.4444444444444444,0.05555555555555555,0.8103448275862069,0.36231884057971014,0.3770491803278688,0.08,1,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,56,0.45454545454545453,0.5454545454545454,0.26666666666666666,0.04225352112676056,0.8873239436619719,0.43157894736842106,0.5106382978723404,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1
131,1,55,0.45977011494252873,0.6666666666666666,0.5789473684210527,0.11940298507462686,0.90625,0.425531914893617,0.3695652173913043,0.175,1,0,0,0,0,0,0,0,0,0,1,0,0,0
132,0,85,0.36813186813186816,0.45454545454545453,0.4,0.06930693069306931,0.8947368421052632,0.3507853403141361,0.47474747474747475,0.12359550561797752,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133,1,56,0.43103448275862066,0.47058823529411764,0.52,0.03225806451612903,0.8888888888888888,0.4222222222222222,0.3103448275862069,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
134,1,55,0.42105263157894735,0.5,0.47058823529411764,0.1232876712328767,0.8939393939393939,0.39603960396039606,0.2916666666666667,0.13333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0
135,1,61,0.42016806722689076,0.3076923076923077,0.45454545454545453,0.030303030303030304,0.8309859154929577,0.3855421686746988,0.3770491803278688,0.1323529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,1
136,1,58,0.5268817204301075,0.8333333333333334,0.5555555555555556,0.05263157894736842,0.9464285714285714,0.4117647058823529,0.37254901960784315,0.1935483870967742,1,0,0,0,0,0,0,0,0,0,1,0,0,0
137,0,68,0.40441176470588236,0.5714285714285714,0.3902439024390244,0.05,0.75,0.3722627737226277,0.3956043956043956,0.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0
138,1,28,0.4117647058823529,0.5714285714285714,0.3076923076923077,0.04081632653061224,0.9333333333333333,0.4024390243902439,0.4482758620689655,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,0
139,0,65,0.38095238095238093,0.3181818181818182,0.52,0.038461538461538464,0.84375,0.3625,0.4482758620689655,0.08823529411764706,1,0,0,0,0,0,0,0,0,0,0,1,0,0
140,1,69,0.39552238805970147,0.3125,0.4827586206896552,0.07954545454545454,0.8089887640449438,0.3557692307692308,0.41333333333333333,0.1956521739130435,1,0,0,0,0,0,0,0,0,1,0,0,0,0
141,0,67,0.41304347826086957,0.5,0.4411764705882353,0.047058823529411764,0.7777777777777778,0.3925925925925926,0.325,0.13043478260869565,1,0,0,0,0,0,0,0,0,0,0,0,1,0
142,1,77,0.5,0.5625,0.5483870967741935,0.05952380952380952,0.8974358974358975,0.4434782608695652,0.42105263157894735,0.06779661016949153,1,0,0,0,0,0,0,0,0,0,0,0,0,1
143,1,53,0.4107142857142857,0.631578947368421,0.5185185185185185,0.043478260869565216,0.8441558441558441,0.3893805309734513,0.37037037037037035,0.09090909090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0
144,1,59,0.4752475247524752,0.3333333333333333,0.6206896551724138,0.07692307692307693,0.8947368421052632,0.3448275862068966,0.5319148936170213,0.15384615384615385,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145,1,80,0.4230769230769231,0.34615384615384615,0.3898305084745763,0.05263157894736842,0.8681318681318682,0.3885350318471338,0.47126436781609193,0.13043478260869565,1,0,0,0,0,0,0,0,0,1,0,0,0,0
146,0,65,0.34838709677419355,0.6,0.2,0.05952380952380952,0.8813559322033898,0.2840909090909091,0.38372093023255816,0.07792207792207792,1,0,0,0,0,0,0,0,0,0,0,1,0,0
147,1,61,0.38333333333333336,0.35294117647058826,0.4666666666666667,0.08108108108108109,0.8695652173913043,0.3543307086614173,0.5,0.19148936170212766,1,0,0,0,0,0,0,0,0,0,0,1,0,0
148,1,59,0.5,0.7,0.30434782608695654,0.08571428571428572,0.7735849056603774,0.4782608695652174,0.5178571428571429,0.13157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,1
149,1,77,0.3916083916083916,0.5238095238095238,0.43243243243243246,0.09900990099009901,0.7878787878787878,0.3716216216216216,0.4942528735632184,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0
150,0,52,0.40540540540540543,0.5294117647058824,0.34146341463414637,0.046875,0.7837837837837838,0.36936936936936937,0.5074626865671642,0.08888888888888889,1,0,0,0,0,0,0,0,1,0,0,0,0,0
151,1,46,0.5119047619047619,0.75,0.5675675675675675,0.0,0.875,0.13333333333333333,0.5094339622641509,0.09375,1,0,0,0,0,0,0,0,0,0,1,0,0,0
152,1,65,0.5617977528089888,0.3333333333333333,0.5517241379310345,0.07042253521126761,0.8153846153846154,0.5157894736842106,0.4791666666666667,0.1724137931034483,1,0,0,0,0,0,0,0,0,1,0,0,0,0
154,0,69,0.2849162011173184,0.047619047619047616,0.5384615384615384,0.07446808510638298,0.8571428571428571,0.2712765957446808,0.40404040404040403,0.11702127659574468,0,1,0,0,0,0,0,0,0,0,0,0,0,1
155,0,80,0.3707865168539326,0.48148148148148145,0.4411764705882353,0.07,0.8412698412698413,0.32978723404255317,0.5425531914893617,0.1044776119402985,0,1,0,0,0,0,0,0,0,0,0,0,1,0
156,1,80,0.42657342657342656,0.3888888888888889,0.47619047619047616,0.0891089108910891,0.83,0.3931034482758621,0.5625,0.11235955056179775,0,1,0,0,0,0,0,0,0,0,0,1,0,0
157,1,55,0.44660194174757284,0.2857142857142857,0.45454545454545453,0.02857142857142857,0.8918918918918919,0.3956043956043956,0.2830188679245283,0.14583333333333334,0,1,0,0,0,0,0,1,0,0,0,0,0,0
158,0,79,0.34054054054054056,0.43333333333333335,0.3684210526315789,0.041237113402061855,0.8235294117647058,0.3279569892473118,0.45161290322580644,0.13043478260869565,0,1,0,0,0,0,0,0,0,1,0,0,0,0
159,1,60,0.3805309734513274,0.125,0.56,0.11428571428571428,0.9285714285714286,0.35344827586206895,0.4444444444444444,0.13846153846153847,0,1,0,0,0,0,0,0,0,1,0,0,0,0
160,0,82,0.422360248447205,0.52,0.43478260869565216,0.04807692307692308,0.7545454545454545,0.42038216560509556,0.3939393939393939,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,0,0,0,0
161,0,38,0.3137254901960784,0.24,0.2777777777777778,0.09302325581395349,0.7692307692307693,0.29508196721311475,0.45454545454545453,0.04878048780487805,0,1,0,0,0,0,0,0,0,0,0,0,1,0
162,0,70,0.29714285714285715,0.28205128205128205,0.47368421052631576,0.06896551724137931,0.8807339449541285,0.29545454545454547,0.37209302325581395,0.13333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163,0,51,0.37735849056603776,0.36,0.3888888888888889,0.0392156862745098,0.8028169014084507,0.2716049382716049,0.4411764705882353,0.225,0,1,0,0,0,0,0,0,0,0,0,1,0,0
164,1,57,0.4536082474226804,0.5714285714285714,0.5714285714285714,0.10144927536231885,0.9264705882352942,0.41304347826086957,0.43478260869565216,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165,1,95,0.4083769633507853,0.4489795918367347,0.46875,0.05504587155963303,0.8898305084745762,0.387434554973822,0.5714285714285714,0.13253012048192772,0,1,0,0,0,0,0,0,0,0,0,0,1,0
166,0,55,0.2838709677419355,0.16666666666666666,0.29411764705882354,0.0684931506849315,0.8247422680412371,0.25,0.4230769230769231,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0
167,1,59,0.411214953271028,0.6153846153846154,0.25,0.08333333333333333,0.9032258064516129,0.40816326530612246,0.41379310344827586,0.20930232558139536,0,1,0,0,0,0,0,1,0,0,0,0,0,0
168,1,81,0.4107142857142857,0.42857142857142855,0.391304347826087,0.031578947368421054,0.8898305084745762,0.3850574712643678,0.4878048780487805,0.1111111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0
169,1,70,0.36879432624113473,0.38461538461538464,0.5555555555555556,0.07526881720430108,0.8857142857142857,0.3356164383561644,0.3188405797101449,0.19642857142857142,0,1,0,0,0,0,0,0,0,0,0,0,1,0
170,1,64,0.5238095238095238,0.5909090909090909,0.6875,0.05405405405405406,0.863013698630137,0.48214285714285715,0.45454545454545453,0.10416666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
171,1,60,0.40350877192982454,0.3,0.6363636363636364,0.09722222222222222,0.88,0.38,0.41818181818181815,0.12727272727272726,0,1,0,0,0,0,0,0,0,1,0,0,0,0
172,1,57,0.42857142857142855,0.3076923076923077,0.5714285714285714,0.06944444444444445,0.8666666666666667,0.4157303370786517,0.3269230769230769,0.23809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,1
173,0,52,0.375,0.38095238095238093,0.6111111111111112,0.06451612903225806,0.782051282051282,0.3217391304347826,0.38666666666666666,0.057692307692307696,0,1,0,0,0,0,0,0,0,0,0,1,0,0
174,1,61,0.5,0.5,0.47368421052631576,0.0410958904109589,0.8309859154929577,0.5161290322580645,0.4878048780487805,0.21428571428571427,0,1,0,0,0,0,0,0,0,0,0,0,0,1
175,1,84,0.3709677419354839,0.23809523809523808,0.44,0.07692307692307693,0.8222222222222222,0.32954545454545453,0.4444444444444444,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0
176,0,80,0.4057142857142857,0.46153846153846156,0.4666666666666667,0.03225806451612903,0.8861788617886179,0.37362637362637363,0.3118279569892473,0.08695652173913043,0,1,0,0,0,0,0,0,0,0,0,0,1,0
177,1,86,0.39766081871345027,0.2903225806451613,0.47619047619047616,0.04716981132075472,0.8608695652173913,0.38285714285714284,0.3010752688172043,0.13131313131313133,0,1,0,0,0,0,0,1,0,0,0,0,0,0
178,1,56,0.43243243243243246,0.36363636363636365,0.46153846153846156,0.0410958904109589,0.8928571428571429,0.39316239316239315,0.3877551020408163,0.08064516129032258,0,1,0,0,0,0,0,0,0,1,0,0,0,0
179,1,60,0.4528301886792453,0.45,0.5,0.05555555555555555,0.8243243243243243,0.4519230769230769,0.38461538461538464,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
180,0,79,0.367816091954023,0.275,0.34782608695652173,0.02,0.9,0.33879781420765026,0.3157894736842105,0.16049382716049382,0,1,0,0,0,0,0,0,0,0,0,0,0,1
181,1,56,0.4074074074074074,0.35294117647058826,0.5833333333333334,0.0821917808219178,0.8795180722891566,0.3684210526315789,0.4782608695652174,0.1276595744680851,0,1,0,0,0,0,0,0,0,0,0,0,1,0
182,1,67,0.4,0.5,0.5909090909090909,0.02247191011235955,0.8152173913043478,0.3706896551724138,0.325,0.1323529411764706,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183,1,58,0.40707964601769914,0.5454545454545454,0.5,0.058823529411764705,0.8571428571428571,0.4205607476635514,0.48,0.13114754098360656,0,1,0,0,0,0,0,0,0,1,0,0,0,0
184,1,55,0.41818181818181815,0.4444444444444444,0.42857142857142855,0.05263157894736842,0.875,0.25925925925925924,0.42857142857142855,0.15384615384615385,0,1,0,0,0,0,0,0,0,0,0,0,1,0
185,0,69,0.3271604938271605,0.3333333333333333,0.3157894736842105,0.06315789473684211,0.8773584905660378,0.2874251497005988,0.3372093023255814,0.14084507042253522,0,1,0,0,0,0,0,0,0,0,0,0,1,0
186,1,62,0.4065040650406504,0.2857142857142857,0.5217391304347826,0.08571428571428572,0.8651685393258427,0.3474576271186441,0.46296296296296297,0.10714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,1,0
187,0,81,0.3977272727272727,0.4166666666666667,0.45,0.038834951456310676,0.8558558558558559,0.3617021276595745,0.4588235294117647,0.07777777777777778,0,1,0,0,0,0,0,0,0,0,0,1,0,0
188,0,69,0.42142857142857143,0.32,0.45,0.024691358024691357,0.7888888888888889,0.38095238095238093,0.45348837209302323,0.11428571428571428,0,1,0,0,0,0,0,0,0,0,0,1,0,0
189,0,61,0.348993288590604,0.2916666666666667,0.4166666666666667,0.04225352112676056,0.8152173913043478,0.3333333333333333,0.3522727272727273,0.09375,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,1,90,0.4797687861271676,0.3181818181818182,0.6153846153846154,0.009174311926605505,0.8288288288288288,0.44571428571428573,0.4375,0.07228915662650602,0,1,0,0,0,0,0,0,0,0,0,1,0,0
191,1,57,0.4883720930232558,0.2,0.6818181818181818,0.07042253521126761,0.8771929824561403,0.4444444444444444,0.3829787234042553,0.29411764705882354,0,1,0,0,0,0,0,0,0,0,0,0,1,0
192,1,63,0.3968253968253968,0.34782608695652173,0.3076923076923077,0.06578947368421052,0.8148148148148148,0.4074074074074074,0.49230769230769234,0.14545454545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,1
193,0,79,0.31840796019900497,0.23333333333333334,0.3076923076923077,0.039603960396039604,0.860655737704918,0.29381443298969073,0.43820224719101125,0.10091743119266056,0,1,0,0,0,0,0,1,0,0,0,0,0,0
194,0,38,0.4222222222222222,0.5454545454545454,0.5,0.0,0.8,0.3894736842105263,0.3392857142857143,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
195,1,78,0.3602150537634409,0.375,0.3684210526315789,0.041666666666666664,0.8582677165354331,0.36257309941520466,0.4939759036144578,0.1076923076923077,0,1,0,0,0,0,0,0,0,0,0,0,1,0
196,1,88,0.4090909090909091,0.4,0.5121951219512195,0.05154639175257732,0.7983193277310925,0.3699421965317919,0.45555555555555555,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,1,0,0
197,1,82,0.36585365853658536,0.2,0.5227272727272727,0.0625,0.8636363636363636,0.3333333333333333,0.45652173913043476,0.1839080459770115,0,1,0,0,0,0,0,0,0,0,0,0,0,1
198,1,65,0.4608695652173913,0.3888888888888889,0.5555555555555556,0.02702702702702703,0.8493150684931506,0.4351851851851852,0.5384615384615384,0.23809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,1,0
199,0,68,0.40268456375838924,0.2777777777777778,0.41379310344827586,0.021739130434782608,0.8314606741573034,0.37748344370860926,0.4606741573033708,0.10344827586206896,0,1,0,0,0,0,0,1,0,0,0,0,0,0
